0.6147 45.1749
6.4167 50.1667
6.5667 50.4167
6.75 49.9167
6.5667 49.6667
5.9154 49.4336
5.6 49.5667
5.7333 49.7667
5.1667 50
4.705 50.0046
4.9798 49.6342
4.4804 49.5382
4.5667 49.5167
4.6572 49.4869
4.6865 49.1375
5.0039 48.7833
4.716 48.4345
4.964 48.4569
5.148 48.3574
4.9351 47.9149
3.9434 47.9112
3.4325 47.4974
3.9711 47.4164
4.3489 47.1437
4.8952 47.1864
4.9453 46.8756
5.2162 46.7831
5.7247 46.7516
5.4865 47.0216
5.7127 47.1247
5.5269 47.4584
5.6365 47.5814
5.845 47.7187
6.2793 47.6957
6.4534 47.6223
6.3123 47.8078
6.5745 48.1617
6.7076 48.5392
7.3014 48.2854
7.4283 48.5428
7.5529 48.6712
7.4388 48.7182
7.281 48.8192
7.0252 48.9411
7.0376 49.0257
7.0667 49.4167
7.45 49.3333
7.6667 49.3667
7.5333 49.4667
7.6 49.55
7.8167 49.6667
8.3992 49.5186
8.3986 49.5186
8.2167 48.9333
8.2 48.8
8.2167 48.8
8.8167 48.8667
9.3667 48.9833
9.1833 48.8333
8.8833 48.4833
9.1167 48.2333
8.9167 47.8167
9.15 47.7333
9.5333 47.6833
9.75 47.9833
10.25 47.8667
10.6136 47.93
10.3 48.65
10.35 48.85
10.65 48.8667
11.2333 48.8833
11.4333 48.6
11.5833 48.4667
11.6833 48.5333
11.8 48.6667
11.7167 48.8833
11.9333 49.0333
11.4167 49.2
11.4167 49.55
11.35 49.8
10.8167 49.7667
10.5667 49.5667
10.4333 49.3167
10.3 49.5167
10.35 49.5833
9.7 49.6833
9.3661 49.9308
8.7089 49.8314
7.7667 49.8833
7.7167 50.0833
8.6 50.4667
8.8333 50.5167
9.1 50.8667
9.2708 50.7518
10.2333 50.3333
11.3167 50.35
11.9333 50.1833
12.2833 49.9333
12.0667 49.6333
12.35 49.4333
12.8167 49.0833
13.2833 48.6333
13.1833 48.3333
13.5197 48.5397
13.6333 48.5833
13.75 48.4833
13.8167 48.4667
13.7333 48.3833
13.6667 48.2
13.7833 48.1
13.9 48.2333
14.0167 48.2
14.2167 48.2667
14.35 48.2333
14.2333 48.4167
14.3884 48.7027
14.7167 48.2
14.8333 48.15
15.1167 48.3333
15.3167 48.4833
15.4667 48.2
15.6667 48.1333
15.65 48.0667
15.8667 48.1167
15.8833 48.1833
15.9 48.5667
15.5167 48.75
15.45 48.8
15.7587 49.4076
16.493 49.3566
17.0667 49.2833
17.0667 49.3667
17.2998 49.8208
17.7094 49.8989
17.787 49.897
18.2022 50.0071
18.9538 49.8548
18.6869 49.421
18.1699 49.5649
17.4916 49.381
17.4167 49.2333
17.8 48.9
18.5153 48.6597
18.1751 48.5178
17.9387 48.3084
17.7333 48.3167
17.0704 48.8397
16.15 48.3667
16.0667 48.2
16.1667 48.15
16.2 47.95
15.95 47.8333
16.4333 47.75
16.5833 47.5833
15.95 47.4333
15.4667 47.2833
15.2833 47.4167
15.1833 47.2333
14.7333 47.15
14.9167 46.9667
15.2667 47.1167
15.5642 47.0232
15.6667 47.05
15.75 47.1167
15.8833 46.9667
15.9825 46.9564
15.9656 46.7647
15.9 46.75
15.7906 46.4236
15.7333 46.3833
15.4467 46.3878
16.2142 45.8508
16.3667 46.25
16.5167 46.4667
16.764 46.7803
17.2574 46.7658
18.5063 47.1027
18.8582 46.5731
19.0022 46.64
19.4333 47.3
19.4361 47.6653
19.95 48.15
20.95 48.3
21.6787 48.469
21.95 49.25
22.6895 50.1419
22.5667 50.1667
21.6833 50.2833
21.7831 50.6568
21.4392 51.0093
21.1573 50.3794
20.8182 50.2399
20.7398 50.5088
20.5667 50.45
20.1864 50.217
20.1667 50.0167
20.3319 49.9305
20.45 50.05
20.6607 49.8532
21.0059 49.7273
20.8446 49.679
20.8833 49.6167
20.8769 49.2634
20.95 49.05
20.75 49.2167
20.5269 49.4152
19.729 49.7307
19.4333 50.1667
19.2333 50.4667
18.599 50.7156
18.5328 50.3906
18.3401 50.5107
17.9373 50.337
17.7765 50.4936
16.6621 50.8181
16.0333 50.8833
15.9167 51.1167
15.6988 51.1813
16.2204 51.2801
15.4751 51.7042
15.2131 51.6347
14.9 51.6833
14.2167 51.65
15.0308 51.814
14.9667 51.9333
15.4222 52.012
14.7813 52.6434
14.4333 52.6667
14.2833 52.65
13.6167 52.3667
13 52.4667
12.1667 52.05
12.6 51.8333
13.1333 51.5167
13.3667 51.1167
13.5333 51
13.4444 50.9
13.843 50.6331
13.5167 50.3333
13.836 50.4512
14.0726 50.4097
14.0864 50.3218
14.2478 50.3617
14.5667 50.1833
14.5393 50.0489
14.6833 50.1167
14.8472 50.1441
15.0197 50.2839
14.95 50.3
14.8893 50.3513
15.3853 50.5119
15.5211 50.3885
15.0171 49.9117
15.1582 49.3623
14.4833 49.65
14.0248 49.5326
13.0833 49.7167
13.0725 49.7485
12.6333 50.7833
12.0726 51.1097
11.9167 51.2333
12.1 51.5667
10.7833 51.2667
11.1667 52.35
10.85 52.6833
10.9 52.8833
10.5749 52.9043
10.35 52.6667
9.7535 52.0189
9.7667 51.5
9.5333 51.3333
8.7833 51.55
7.7333 51.0667
7.5693 51.0006
7.45 51
7.6 50.65
7.5667 50.5833
7.3 50.55
7.15 50.3667
7.1 50.55
7.2333 50.85
6.9333 51.2167
6.3 51.2167
5.9 51.05
5.35 51.1
4.95 51.1
4.8167 51.0333
4.8 51.1333
4.5333 51.0667
4.3833 51.1667
4.5167 51.2
4.7 51.2667
5.1167 51.35
5.7169 51.7488
5.95 52.0667
5.8507 52.4497
6.2883 52.2493
6.5613 52.198
